case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_253,LAD_LCX,1742,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,9,0,0,,False
test_254,LAD_LCX,9621,0,0.0,9,1.0,1.0,0,0.0,1,9,4,9.0,15,0,0,,False
test_255,LAD_LCX,7572,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,14,0,0,,False
test_256,RCA,5933,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,0,0,0,,False
test_257,RCA,4349,0,0.0,4,1.0,1.0,0,0.0,1,4,1,4.0,0,0,0,,False
test_258,LAD_LCX,15162,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,18,0,0,,False
test_259,RCA,5791,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_26,RCA,3626,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_260,RCA,7375,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_261,RCA,6543,0,0.0,10,1.0,1.0,0,0.0,1,10,2,10.0,0,0,0,,False
test_262,RCA,6114,0,0.0,10,1.0,1.0,0,0.0,1,10,2,10.0,0,0,0,,False
test_263,RCA,7921,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
test_264,RCA,10825,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_265,RCA,6390,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_266,LAD_LCX,3513,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,8,0,0,,False
test_267,RCA,2253,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_268,RCA,6201,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_269,RCA,6966,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_27,LAD_LCX,6804,0,0.0,12,1.0,1.0,0,0.0,1,12,5,12.0,18,0,0,,False
test_270,RCA,10100,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,0,0,0,,False
test_271,RCA,5917,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_272,LAD_LCX,1672,202,0.12081339712918661,8,0.9570224719101124,0.9084928229665071,1,0.2661483253588517,1,8,3,8.0,6,0,0,,False
