stem,view,dice_f1,precision,recall_sensitivity,accuracy
test_136,confidence blend,0.7346635883898955,0.7804835318837062,0.6939252336437789,0.987724304199181
test_137,6x6 only,0.5648025029329039,0.5667530021186981,0.5628653831159381,0.9575500488280885
test_137,5x5 only,0.5816677012205331,0.6199717713473711,0.5478213422709892,0.9614372253417601
test_137,OR (6x6 | 5x5),0.5773752563224274,0.5140892215930167,0.658430119260536,0.9528274536132448
test_137,confidence blend,0.5929118405354242,0.5854993160050269,0.6005144594273907,0.9596443176269165
test_138,6x6 only,0.6612841214912254,0.6550883607546388,0.6675981990363801,0.9831962585448843
test_138,5x5 only,0.6110070595010726,0.5699502754998388,0.6584381307240205,0.9794006347655876
test_138,OR (6x6 | 5x5),0.6370331747372502,0.5489777578066176,0.7587331159746022,0.978755950927697
test_138,confidence blend,0.6559901447484939,0.6506797006252472,0.6613879832313905,0.98295593261715
test_139,6x6 only,0.721051866917971,0.6399742101861509,0.8256529695544408,0.9853515624999624
test_139,5x5 only,0.7256185815695598,0.6194398682035543,0.8757278323059795,0.9848136901855092
test_139,OR (6x6 | 5x5),0.6630060942492831,0.5201666351064947,0.9139910164682848,0.978694915771447
test_139,confidence blend,0.7887109077034411,0.728271587546516,0.8600898353005156,0.989433288574181
test_14,6x6 only,0.6279013830423164,0.7402523748748898,0.5451602798365405,0.9763946533202752
test_14,5x5 only,0.5973154362412395,0.7376822716796045,0.501827294559359,0.9752807617187128
test_14,OR (6x6 | 5x5),0.6866383881226475,0.6975115803073386,0.6760989871560237,0.977455139160119
test_14,confidence blend,0.658136792452442,0.7559257754290182,0.5827503393540955,0.977882385253869
test_140,6x6 only,0.49580302182359287,0.5990534144672108,0.42291169450973054,0.9862518310546499
test_140,5x5 only,0.5051185344820782,0.5797773654898585,0.4474940334118198,0.9859848022460561
test_140,OR (6x6 | 5x5),0.5253752680479802,0.5245004757361453,0.5262529832923001,0.9848022460937124
test_140,confidence blend,0.5483184333751265,0.6762338116882176,0.46109785202753917,0.9878578186034779
test_141,6x6 only,0.7061007004725461,0.6922173964072165,0.72055229716432,0.9812736511230093
test_141,5x5 only,0.6361025307534622,0.5715259518934934,0.7171309872914013,0.9743843078612909
test_141,OR (6x6 | 5x5),0.650919419942866,0.5496086846751245,0.7980205278582625,0.9732780456542597
test_141,confidence blend,0.7007375573490325,0.6677365799660567,0.7371700879756389,0.980342864990197
test_142,6x6 only,0.22109917877430424,0.3552397868552265,0.16049524246227156,0.9623718261718383
test_142,5x5 only,0.19509961071659024,0.29191411603405226,0.14650922847627362,0.9597740173339477
test_142,OR (6x6 | 5x5),0.2551104972373929,0.3208268195235004,0.21173908059129684,0.9588546752929321
test_142,confidence blend,0.224807471735028,0.3939132931369684,0.15728533761302613,0.9639053344726194
test_143,6x6 only,0.7241804288880436,0.7313308994351714,0.7171684296169917,0.9743881225585566
test_143,5x5 only,0.6827723106809634,0.7098445595848688,0.6576891781931182,0.9713478088378535
test_143,OR (6x6 | 5x5),0.7286015562501895,0.6586247699180524,0.8152156224566189,0.9715270996093379
test_143,confidence blend,0.7571721723732519,0.7489453156087328,0.7655817737992143,0.9769783020019158
test_144,6x6 only,0.6253849168576086,0.6986489867391811,0.5660281747232532,0.9744758605956659
test_144,5x5 only,0.6980631206367623,0.6778042959420737,0.7195702847869467,0.976570129394494
test_144,OR (6x6 | 5x5),0.6806826178744367,0.6012899215163561,0.7842302624903372,0.9723052978515254
test_144,confidence blend,0.7022184300337552,0.7410241980858289,0.6672747542305997,0.9786987304687126
