case_id,gt_vessel_px,dice_f1,precision,recall_sensitivity,accuracy
test_100_b0000,1860,0.7119924457012528,0.8587699316563496,0.6080645161257632,0.8733564013828743
test_100_b0001,2303,0.8672880603620344,0.8869723104816751,0.8484585323454258,0.9172318339087651
test_100_b0002,477,0.30173564752802584,0.22135161606051565,0.4737945492563146,0.855224913493626
test_100_b0003,0,0.0,0.0,0.0,0.9154325259502901
test_100_b0004,0,0.0,0.0,0.0,0.8899653979226436
test_100_b0100,0,0.0,0.0,0.0,0.9310726643585729
test_100_b0101,1471,0.8017850502015553,0.8850574712571014,0.732834806249267,0.9262283737011402
test_100_b0102,881,0.5328282828260403,0.423411371234626,0.7185017026025141,0.846366782005749
test_100_b0103,994,0.9055118110191659,0.8863198458488795,0.9255533199102057,0.9734256055349849
test_100_b0104,0,0.0,0.0,0.0,0.9630449826976291
test_100_b0200,0,0.0,0.0,0.0,0.9999999999986159
test_100_b0201,76,0.0,0.0,0.0,0.989480968856762
test_100_b0202,793,0.2756244616685993,0.43478260868383745,0.20176544766454269,0.8835986159157321
test_100_b0203,458,0.5440494590333222,0.9312169311676605,0.38427947597414236,0.9591695501716828
test_100_b0204,1447,0.7025398191962869,0.9315068493044348,0.5639253628157297,0.9043598615904438
test_100_b0300,0,0.0,0.0,0.0,0.9811764705868773
test_100_b0301,339,0.31818181817699726,0.3271028037281276,0.3097345132651996,0.9377162629744806
test_100_b0302,281,0.0,0.0,0.0,0.9611072664346559
test_100_b0303,0,0.0,0.0,0.0,0.9796539792373984
test_100_b0304,471,0.6431969552745652,0.5827586206796076,0.7176220806641693,0.9480968858118366
test_100_b0400,0,0.0,0.0,0.0,0.9579238754312002
test_100_b0401,0,0.0,0.0,0.0,0.9957093425591755
test_100_b0402,0,0.0,0.0,0.0,0.9999999999986159
test_100_b0403,0,0.0,0.0,0.0,0.9999999999986159
test_100_b0404,0,0.0,0.0,0.0,0.8964705882340533
test_100_p0000,5,0.0,0.0,0.0,0.7847750865041041
test_100_p0001,808,0.4040052242037266,0.31161853592806166,0.5742574257354671,0.8127222982205025
test_100_p0002,705,0.5336969224755213,0.3678839957015689,0.9716312056599768,0.8343252595144162
test_100_p0003,0,0.0,0.0,0.0,0.8919031141856167
test_100_p0004,0,0.0,0.0,0.0,0.9495212038290705
test_100_p0005,0,0.0,0.0,0.0,0.9370242214519903
test_100_p0100,668,0.06263656227194002,0.06099290780055329,0.0643712574840663,0.823939808480405
test_100_p0101,2199,0.38852402350366916,0.8097982708817032,0.25557071395972913,0.7608166576517567
test_100_p0102,1454,0.5296562145805453,0.587594300078897,0.4821182943570694,0.8296853625159649
test_100_p0103,967,0.7352320675066708,0.7502691065581241,0.720785935876724,0.9313269493831309
test_100_p0104,0,0.0,0.0,0.0,0.9721471065427635
test_100_p0105,0,0.0,0.0,0.0,0.9526675786580675
test_100_p0200,0,0.0,0.0,0.0,0.9973702422131524
test_100_p0201,9,0.0,0.0,0.0,0.9987688098481549
test_100_p0202,949,0.8048220436233937,0.8839848675802776,0.7386722866097084,0.9529411764692693
test_100_p0203,525,0.4976720124133592,0.34161931817939195,0.916190476173025,0.8656055363309819
test_100_p0204,981,0.8664563617199451,0.8946796959729133,0.8399592252717639,0.9652530779740558
test_100_p0205,160,0.7972027971749229,0.9047619046900983,0.7124999999554688,0.9919723183377274
test_100_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_100_p0301,0,0.0,0.0,0.0,0.9937072503406379
test_100_p0302,887,0.0,0.0,0.0,0.8772318339088204
test_100_p0303,0,0.0,0.0,0.0,0.9446366781993846
test_100_p0304,645,0.0328358208950323,0.439999999824,0.017054263565627066,0.91135430916428
test_100_p0305,789,0.4274353876697074,0.9907834100925906,0.27249683142873893,0.9202768166077228
test_100_p0400,0,0.0,0.0,0.0,0.9982216142257206
test_100_p0401,0,0.0,0.0,0.0,0.999999999998648
test_100_p0402,195,0.0,0.0,0.0,0.9733242134049612
test_100_p0403,0,0.0,0.0,0.0,0.999999999998632
test_100_p0404,0,0.0,0.0,0.0,0.999999999998648
test_100_p0405,0,0.0,0.0,0.0,0.9874145006826438
test_100_p0500,0,0.0,0.0,0.0,0.9176470588222593
test_100_p0501,0,0.0,0.0,0.0,0.9900136798892065
test_100_p0502,0,0.0,0.0,0.0,0.9803460207598889
test_100_p0503,0,0.0,0.0,0.0,0.9764705882339426
test_100_p0504,0,0.0,0.0,0.0,0.9987688098481549
test_100_p0505,0,0.0,0.0,0.0,0.9803460207598889
test_101_b0000,0,0.0,0.0,0.0,0.9285813148776075
test_101_b0001,1020,0.7827868852426936,0.6725352112628695,0.9362745097947424,0.9266435986146344
test_101_b0002,0,0.0,0.0,0.0,0.9671972318325713
test_101_b0003,0,0.0,0.0,0.0,0.9164013840817766
test_101_b0004,0,0.0,0.0,0.0,0.9539100346007559
test_101_b0100,1130,0.9554367201383448,0.9622980251260118,0.9486725663632861,0.9861591695488081
test_101_b0101,241,0.1449275362283834,0.17341040461425372,0.12448132779566468,0.9510034602062962
test_101_b0102,599,0.7817811012863237,0.6594036697172087,0.9599332220207023,0.9555709342547328
test_101_b0103,29,0.09215017064689164,0.04847396768315127,0.9310344824375743,0.9263667820056383
test_101_b0104,0,0.0,0.0,0.0,0.9999999999986159
test_101_b0200,1248,0.9165413533800131,0.8633144475859539,0.976762820504994,0.9692733564000425
test_101_b0201,1387,0.9625590694257995,0.9706744867964028,0.9545782263810053,0.9857439446353139
test_101_b0202,435,0.7871333963974728,0.668810289378315,0.9563218390584753,0.9688581314865483
test_101_b0203,0,0.0,0.0,0.0,0.9349480968845191
test_101_b0204,0,0.0,0.0,0.0,0.970103806227031
test_101_b0300,497,0.9506545820649481,0.9516129032066207,0.9496981891157003,0.9932179930782101
test_101_b0301,357,0.5875320239061698,0.4226044225992309,0.9635854341466783,0.9331487889260441
test_101_b0302,0,0.0,0.0,0.0,0.8906574394451341
test_101_b0303,0,0.0,0.0,0.0,0.9478200692028405
test_101_b0304,0,0.0,0.0,0.0,0.9777162629744253
test_101_b0400,0,0.0,0.0,0.0,0.9999999999986159
test_101_b0401,0,0.0,0.0,0.0,0.9836678200678427
test_101_b0402,0,0.0,0.0,0.0,0.8456747404832586
test_101_b0403,0,0.0,0.0,0.0,0.8330795847739335
test_101_b0404,0,0.0,0.0,0.0,0.9496193771613154
test_101_p0000,0,0.0,0.0,0.0,0.9999999999986159
test_101_p0001,0,0.0,0.0,0.0,0.9690834473310956
test_101_p0002,0,0.0,0.0,0.0,0.908096885811892
test_101_p0003,0,0.0,0.0,0.0,0.9821453287183638
test_101_p0004,0,0.0,0.0,0.0,0.9653898768796644
test_101_p0005,0,0.0,0.0,0.0,0.9887889273342716
test_101_p0100,0,0.0,0.0,0.0,0.9928864569069865
test_101_p0101,1208,0.962689626892322,0.9536961819581341,0.9718543046277165,0.9876960519186213
test_101_p0102,584,0.883116883109715,0.8395061728265508,0.931506849299118,0.9803009575909982
test_101_p0103,227,0.4937993235570034,0.33181818181315426,0.9647577092086009,0.938577291380385
test_101_p0104,0,0.0,0.0,0.0,0.987425635477302
test_101_p0105,0,0.0,0.0,0.0,0.9954856361135492
test_101_p0200,62,0.0,0.0,0.0,0.9914186851197351
test_101_p0201,1403,0.9634362797267894,0.9596888260186727,0.9672131147472045,0.9859097127209495
test_101_p0202,1185,0.9592183517376415,0.9657827202654767,0.9527426160257153,0.9867128027668004
test_101_p0203,273,0.4568965517201992,0.2987598647091459,0.970695970660414,0.9128027681648266
test_101_p0204,0,0.0,0.0,0.0,0.9924760601901608
test_101_p0205,0,0.0,0.0,0.0,0.9903114186837505
test_101_p0300,321,0.7932330826918566,0.9999999999526066,0.657320872253666,0.9847750865038273
test_101_p0301,1742,0.9484595450591752,0.9514731369095814,0.9454649827729882,0.9755129958946983
test_101_p0302,1,0.0,0.0,0.0,0.9977854671266467
test_101_p0303,0,0.0,0.0,0.0,0.9432525951544039
test_101_p0304,0,0.0,0.0,0.0,0.9625170998618844
test_101_p0305,0,0.0,0.0,0.0,0.9944636678186928
test_101_p0400,0,0.0,0.0,0.0,0.999999999998632
test_101_p0401,0,0.0,0.0,0.0,0.9840454299608112
test_101_p0402,0,0.0,0.0,0.0,0.8751025991780095
test_101_p0403,0,0.0,0.0,0.0,0.9837209302312124
test_101_p0404,0,0.0,0.0,0.0,0.9785018929137662
test_101_p0405,0,0.0,0.0,0.0,0.9989056087537634
test_101_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_101_p0501,0,0.0,0.0,0.0,0.999999999998632
test_101_p0502,0,0.0,0.0,0.0,0.9999999999986159
test_101_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_101_p0504,0,0.0,0.0,0.0,0.9967168262640264
test_101_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_102_b0000,0,0.0,0.0,0.0,0.8741868512098627
test_102_b0001,821,0.7849686847558196,0.6867579908613082,0.9159561510241662,0.9429757785454077
test_102_b0002,2321,0.9001060445367972,0.886382623221026,0.914261094351942,0.934809688580021
test_102_b0003,736,0.5905982905957667,0.43079800498484544,0.9388586956394177,0.8674048442894569
test_102_b0004,0,0.0,0.0,0.0,0.821591695500593
test_102_b0100,0,0.0,0.0,0.0,0.9478200692028405
test_102_b0101,0,0.0,0.0,0.0,0.9330103806215461
test_102_b0102,1853,0.9131026968103703,0.9218921892138511,0.9044792228769322,0.955847750863729
test_102_b0103,1606,0.8726790450899448,0.933333333326714,0.8194271481891693,0.9468512110713538
test_102_b0104,642,0.5069356872603599,0.42584745762260756,0.626168224289312,0.8917647058811187
test_102_b0200,0,0.0,0.0,0.0,0.9644290657426098
test_102_b0201,0,0.0,0.0,0.0,0.9090657439433785
test_102_b0202,1483,0.862325304784828,0.7712765957405784,0.9777478084896983,0.9359169550160057
test_102_b0203,1191,0.8679095596950896,0.822556390971259,0.9185558354246973,0.9539100346007559
test_102_b0204,1691,0.7611420612786869,0.9254868755213761,0.646363098754309,0.9050519031129342
test_102_b0300,0,0.0,0.0,0.0,0.97882352941041
test_102_b0301,299,0.0,0.0,0.0,0.9385467128014692
test_102_b0302,870,0.8957894736794959,0.8262135922249882,0.9781609195289866,0.9725951557079964
test_102_b0303,0,0.0,0.0,0.0,0.9647058823516059
test_102_b0304,1211,0.8810209962911445,0.8784893267579763,0.8835672997449747,0.9599999999986712
test_102_b0400,0,0.0,0.0,0.0,0.936608996538496
test_102_b0401,791,0.12513721185373067,0.4749999999604167,0.07206068267924069,0.8896885813136475
test_102_b0402,459,0.9525959367838307,0.9882903981033188,0.9193899781934773,0.9941868512096966
test_102_b0403,0,0.0,0.0,0.0,0.9980622837356429
test_102_b0404,0,0.0,0.0,0.0,0.9915570934242331
test_102_p0000,0,0.0,0.0,0.0,0.869480968856928
test_102_p0001,1805,0.8061650992664416,0.7627286208563385,0.8548476454246269,0.8984952120370746
test_102_p0002,1832,0.737602311023742,0.659776055122051,0.8362445414801516,0.8491349480957106
test_102_p0003,493,0.29989365473130136,0.18170103092705456,0.8580121703679916,0.7266435986149112
test_102_p0004,0,0.0,0.0,0.0,0.7818057455529661
test_102_p0005,0,0.0,0.0,0.0,0.9439446366768942
test_102_p0100,0,0.0,0.0,0.0,0.990834473322858
test_102_p0101,0,0.0,0.0,0.0,0.9192806922648469
test_102_p0102,1381,0.8338345864630308,0.8670836591018993,0.8030412744329976,0.939534883719645
test_102_p0103,2319,0.9132502831236393,0.9618320610641135,0.8693402328552422,0.9476060191505505
test_102_p0104,792,0.7205960617311304,0.6228150873907745,0.8547979797871869,0.9290156841523405
test_102_p0105,0,0.0,0.0,0.0,0.8941176470576004
test_102_p0200,0,0.0,0.0,0.0,0.9768858131474368
test_102_p0201,0,0.0,0.0,0.0,0.9391244870028193
test_102_p0202,42,0.16046966731584208,0.08742004264205927,0.9761904759580499,0.9406228373689404
test_102_p0203,1839,0.9590481460958521,0.9763380281635137,0.9423599782439241,0.9795155709329003
test_102_p0204,1922,0.8794405594380995,0.9509981851122142,0.8178980228885646,0.9410396716813392
test_102_p0205,617,0.3622795115307851,0.31155192531725145,0.4327390599605715,0.8698961937704223
test_102_p0300,0,0.0,0.0,0.0,0.9537716262962578
test_102_p0301,0,0.0,0.0,0.0,0.9544459644309788
test_102_p0302,1033,0.7868354430339908,0.8248407643224539,0.7521781219675492,0.941730103804925
test_102_p0303,105,0.31089743589245356,0.18689788053589793,0.923809523721542,0.9404844290644423
test_102_p0304,1080,0.8710439300856352,0.8891031822479355,0.8537037036957992,0.962653898767493
test_102_p0305,1042,0.7718918918877196,0.8836633663256972,0.6852207293600268,0.9415916955004269
test_102_p0400,0,0.0,0.0,0.0,0.9757865937059155
test_102_p0401,0,0.0,0.0,0.0,0.9545700378570111
test_102_p0402,1253,0.6673673147626518,0.9769230769080474,0.5067837190701774,0.9134062927484085
test_102_p0403,0,0.0,0.0,0.0,0.999999999998632
test_102_p0404,69,0.29770992365275917,0.20207253884963353,0.5652173912224323,0.9751216873972754
test_102_p0405,865,0.6965699208397325,0.8110599078216427,0.6104046242704,0.9370725034186907
test_102_p0500,0,0.0,0.0,0.0,0.971903114185506
test_102_p0501,0,0.0,0.0,0.0,0.999999999998632
test_102_p0502,1076,0.0036199095022296846,0.0689655172175981,0.0018587360594622797,0.8476124567462316
test_102_p0503,0,0.0,0.0,0.0,0.9969550172996582
test_102_p0504,0,0.0,0.0,0.0,0.9991792065649806
test_102_p0505,0,0.0,0.0,0.0,0.996678200690662
test_103_b0000,0,0.0,0.0,0.0,0.922491349479692
test_103_b0001,397,0.011331444759099798,0.009063444108624419,0.015113350125563895,0.8550865051891279
test_103_b0002,1288,0.5862068965497805,0.5115740740711137,0.6863354037213795,0.8272664359850141
test_103_b0003,929,0.6691312384442277,0.5862348178090184,0.7793326157074345,0.9008996539779919
test_103_b0004,0,0.0,0.0,0.0,0.8811072664347667
test_103_b0100,1084,0.4377838328772126,0.43112701251850516,0.44464944649036303,0.828650519029995
test_103_b0101,1073,0.5071664829078988,0.6207827260375063,0.4287045666316058,0.8762629757773339
test_103_b0102,123,0.16788321167678974,0.09871244635051914,0.5609756097104898,0.9053287197219304
test_103_b0103,947,0.774957698811196,0.8317191283192286,0.7254487856311991,0.9447750865038826
test_103_b0104,1259,0.6332315743539764,0.7021276595676778,0.5766481334346574,0.8835986159157321
test_103_b0200,0,0.0,0.0,0.0,0.9031141868499611
test_103_b0201,0,0.0,0.0,0.0,0.9074048442894015
test_103_b0202,0,0.0,0.0,0.0,0.9580622837356982
test_103_b0203,0,0.0,0.0,0.0,0.9724567474034983
test_103_b0204,855,0.8286893704807602,0.7414589104271334,0.939181286538723,0.9540484429052539
test_103_b0300,0,0.0,0.0,0.0,0.9395155709329557
test_103_b0301,0,0.0,0.0,0.0,0.9508650519017982
test_103_b0302,0,0.0,0.0,0.0,0.9999999999986159
test_103_b0303,0,0.0,0.0,0.0,0.941730103804925
test_103_b0304,708,0.12709030100192764,0.30158730157134456,0.08050847457513406,0.8916262975766206
test_103_b0400,0,0.0,0.0,0.0,0.9303806228360826
test_103_b0401,0,0.0,0.0,0.0,0.996678200690662
test_103_b0402,0,0.0,0.0,0.0,0.8937024221440918
test_103_b0403,0,0.0,0.0,0.0,0.8874740484416782
test_103_b0404,156,0.0,0.0,0.0,0.9784083044969157
test_103_p0000,0,0.0,0.0,0.0,0.9818685121093677
test_103_p0001,0,0.0,0.0,0.0,0.9320109439111738
test_103_p0002,115,0.0,0.0,0.0,0.9723183390990002
test_103_p0003,32,0.0656410256403524,0.033934252385642266,0.9999999996875,0.8739100346008666
test_103_p0004,0,0.0,0.0,0.0,0.9834473324199953
test_103_p0005,0,0.0,0.0,0.0,0.8274048442895122
test_103_p0100,0,0.0,0.0,0.0,0.9975376196976778
test_103_p0101,1543,0.6825232678363237,0.7290132547810825,0.6416072585830097,0.8754732287711257
test_103_p0102,1673,0.4991112691059399,0.6157894736788089,0.419605499100899,0.8072503419961597
test_103_p0103,1366,0.742485280443934,0.6437399247681691,0.8770131771531698,0.8863201094379121
test_103_p0104,1336,0.6826010544791473,0.6434724983390095,0.7267964071801887,0.877906976742999
test_103_p0105,0,0.0,0.0,0.0,0.9280437756485252
test_103_p0200,15,0.0,0.0,0.0,0.9901730103792523
test_103_p0201,211,0.040077569489075135,0.02320359281419758,0.14691943127265783,0.7968536251699085
test_103_p0202,0,0.0,0.0,0.0,0.9433910034589019
test_103_p0203,0,0.0,0.0,0.0,0.9659515570920887
test_103_p0204,947,0.7795637198577523,0.8540880503037221,0.7170010559586378,0.947469220244942
test_103_p0205,624,0.0,0.0,0.0,0.8462283737012509
test_103_p0300,0,0.0,0.0,0.0,0.9915570934242331
test_103_p0301,0,0.0,0.0,0.0,0.8894664842669091
test_103_p0302,0,0.0,0.0,0.0,0.9240138408291709
test_103_p0303,0,0.0,0.0,0.0,0.9999999999986159
test_103_p0304,0,0.0,0.0,0.0,0.9523939808468503
test_103_p0305,739,0.0,0.0,0.0,0.8626989619365222
test_103_p0400,0,0.0,0.0,0.0,0.9027359781109402
test_103_p0401,0,0.0,0.0,0.0,0.9691725256882515
test_103_p0402,0,0.0,0.0,0.0,0.999999999998632
test_103_p0403,0,0.0,0.0,0.0,0.907250341996023
test_103_p0404,0,0.0,0.0,0.0,0.9617360735519717
test_103_p0405,857,0.1418439716301997,0.18083182639817663,0.1166861143510305,0.8344733242122647
test_103_p0500,0,0.0,0.0,0.0,0.9955709342546775
test_103_p0501,0,0.0,0.0,0.0,0.9995896032818063
test_103_p0502,0,0.0,0.0,0.0,0.9013148788914861
test_103_p0503,0,0.0,0.0,0.0,0.8844290657427205
test_103_p0504,0,0.0,0.0,0.0,0.999999999998632
test_103_p0505,648,0.10374261326261495,0.09028571428468245,0.1219135802450322,0.811072664358739
test_104_b0000,0,0.0,0.0,0.0,0.9360553633205038
test_104_b0001,790,0.6176347680709668,0.4610106051125327,0.9354430379628424,0.8733564013828743
test_104_b0002,938,0.8375061364710972,0.7761601455798348,0.9093816631033115,0.954186851209752
test_104_b0003,0,0.0,0.0,0.0,0.9999999999986159
test_104_b0004,0,0.0,0.0,0.0,0.9999999999986159
test_104_b0100,768,0.8774894387394238,0.8177727783935008,0.9466145833210076,0.971903114185506
test_104_b0101,1400,0.9032258064481026,0.990622335882433,0.8299999999940715,0.9655363321785945
test_104_b0102,242,0.39313984168346783,0.2887596899168845,0.6157024793134007,0.9363321799294999
test_104_b0103,0,0.0,0.0,0.0,0.9980622837356429
test_104_b0104,0,0.0,0.0,0.0,0.9999999999986159
test_104_b0200,1335,0.8980891719713444,0.851106639833326,0.9505617977456887,0.9601384083031693
test_104_b0201,1383,0.8873038516373492,0.875439831098695,0.8994938539342048,0.9562629757772232
test_104_b0202,922,0.8046620046582533,0.7056418642624233,0.9360086767794359,0.9420069204139211
test_104_b0203,136,0.8594377509695005,0.94690265478346,0.7867647058245025,0.9951557093411831
test_104_b0204,0,0.0,0.0,0.0,0.9933564013827082
test_104_b0300,936,0.9533404029641923,0.946315789463723,0.960470085459824,0.9878200692027851
test_104_b0301,43,0.10714285714149052,0.05668016194255492,0.9767441858193618,0.9031141868499611
test_104_b0302,40,0.0,0.0,0.0,0.9018685121094784
test_104_b0303,571,0.7229508196662053,0.6795069337337518,0.7723292469216755,0.9532179930782655
test_104_b0304,221,0.5465838509231897,0.416075650108367,0.7963800904617022,0.959584775085177
test_104_b0400,0,0.0,0.0,0.0,0.994878892732187
test_104_b0401,0,0.0,0.0,0.0,0.9562629757772232
test_104_b0402,0,0.0,0.0,0.0,0.9904498269882486
test_104_b0403,0,0.0,0.0,0.0,0.9186159169537459
test_104_b0404,0,0.0,0.0,0.0,0.955847750863729
test_104_p0000,0,0.0,0.0,0.0,0.9796539792373984
test_104_p0001,0,0.0,0.0,0.0,0.9456908344720305
test_104_p0002,377,0.46603475513060005,0.3318335208061661,0.7824933686795095,0.906435986157915
test_104_p0003,0,0.0,0.0,0.0,0.9999999999986159
test_104_p0004,0,0.0,0.0,0.0,0.999042407659372
test_104_p0005,0,0.0,0.0,0.0,0.9876816608982869
test_104_p0100,0,0.0,0.0,0.0,0.9953488372079408
test_104_p0101,1112,0.9545663148189327,0.9746954076759636,0.9352517985527407,0.9866143861533442
test_104_p0102,1314,0.909378709929128,0.9472382522592974,0.8744292237376375,0.96867305061427
test_104_p0103,0,0.0,0.0,0.0,0.999999999998632
test_104_p0104,0,0.0,0.0,0.0,0.9974310438061149
test_104_p0105,0,0.0,0.0,0.0,0.9994528043761978
test_104_p0200,302,0.0,0.0,0.0,0.9528027681647713
test_104_p0201,1340,0.9298177588176433,0.9677158999114793,0.8947761193963077,0.9752393980834813
test_104_p0202,1272,0.8638642499002551,0.8478425435212125,0.880503144647166,0.9511418685107943
test_104_p0203,0,0.0,0.0,0.0,0.9215224913482055
test_104_p0204,0,0.0,0.0,0.0,0.999999999998632
test_104_p0205,0,0.0,0.0,0.0,0.9999999999986159
test_104_p0300,751,0.06783919597904725,0.5999999998666666,0.03595206391430157,0.8973010380610418
test_104_p0301,1466,0.9089068825880267,0.8991989319032097,0.9188267394207448,0.9630642954843187
test_104_p0302,412,0.5107741420549818,0.3804994054651546,0.7766990291073617,0.9151557093412939
test_104_p0303,840,0.8343423225050395,0.7758444216911378,0.9023809523702098,0.9583391003446944
test_104_p0304,587,0.5447316103325573,0.6539379474784263,0.46678023849289985,0.9373461012299079
test_104_p0305,0,0.0,0.0,0.0,0.9999999999986159
test_104_p0400,0,0.0,0.0,0.0,0.9995896032818063
test_104_p0401,0,0.0,0.0,0.0,0.9522714981057974
test_104_p0402,0,0.0,0.0,0.0,0.9222982216129654
test_104_p0403,0,0.0,0.0,0.0,0.9723666210657013
test_104_p0404,15,0.0,0.0,0.0,0.9451054624108368
test_104_p0405,0,0.0,0.0,0.0,0.999999999998632
test_104_p0500,0,0.0,0.0,0.0,0.9743944636664714
test_104_p0501,0,0.0,0.0,0.0,0.999999999998632
test_104_p0502,0,0.0,0.0,0.0,0.9991695501716275
test_104_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_104_p0504,0,0.0,0.0,0.0,0.9998632010930235
test_104_p0505,0,0.0,0.0,0.0,0.9854671280263178
test_105_b0000,1977,0.7280887011596407,0.7614577581404669,0.697521497214479,0.8574394463655952
test_105_b0001,2027,0.7616530514157577,0.7423887587787242,0.7819437592462657,0.8626989619365222
test_105_b0002,2055,0.7731574419249407,0.9413407821163315,0.6559610705564187,0.890519031140636
test_105_b0003,963,0.8227160493786533,0.7843691148702038,0.8650051920990134,0.9503114186838059
test_105_b0004,287,0.3919028340049239,0.2552742616006828,0.843205574883512,0.8960553633205591
test_105_b0100,47,0.0,0.0,0.0,0.9836678200678427
test_105_b0101,0,0.0,0.0,0.0,0.9969550172996582
test_105_b0102,75,0.0,0.0,0.0,0.98961937716126
test_105_b0103,1041,0.5716652858302749,0.5025491624144024,0.6628242074864282,0.8568858131476029
test_105_b0104,1582,0.8004346251329213,0.9372349448605833,0.6984829329917922,0.9237370242201748
test_105_b0200,0,0.0,0.0,0.0,0.8712802768154031
test_105_b0201,0,0.0,0.0,0.0,0.9647058823516059
test_105_b0202,0,0.0,0.0,0.0,0.9283044982686114
test_105_b0203,0,0.0,0.0,0.0,0.90103806228249
test_105_b0204,750,0.520749665324493,0.5228494623585639,0.5186666666597511,0.9008996539779919
test_105_b0300,0,0.0,0.0,0.0,0.9990311418671294
test_105_b0301,0,0.0,0.0,0.0,0.9443598615903884
test_105_b0302,0,0.0,0.0,0.0,0.9811764705868773
test_105_b0303,0,0.0,0.0,0.0,0.9158477508637843
test_105_b0304,0,0.0,0.0,0.0,0.9098961937703669
test_105_b0400,0,0.0,0.0,0.0,0.8913494809676245
test_105_b0401,0,0.0,0.0,0.0,0.9496193771613154
test_105_b0402,0,0.0,0.0,0.0,0.9255363321786498
test_105_b0403,0,0.0,0.0,0.0,0.9835294117633446
test_105_b0404,0,0.0,0.0,0.0,0.8667128027669665
test_105_p0000,18,0.028776978416921138,0.014705882352760958,0.6666666662962962,0.8878892733551725
test_105_p0001,413,0.28305183459357575,0.1863496932501047,0.5883777239566979,0.8316005471944848
test_105_p0002,1056,0.7661812297703634,0.6687853107297402,0.8967803030218109,0.9199999999987266
test_105_p0003,784,0.8788968824887357,0.8291855203526111,0.9349489795799114,0.9720415224900041
test_105_p0004,0,0.0,0.0,0.0,0.8381668946636961
test_105_p0005,0,0.0,0.0,0.0,0.9828373702408543
test_105_p0100,2110,0.6893880712608071,0.7572319909202653,0.6327014217979493,0.8354309165515247
test_105_p0101,1279,0.892775665395845,0.8689859363370172,0.9179046129717131,0.9618712817726314
test_105_p0102,1261,0.8596713021455555,0.917266187042111,0.8088818398032603,0.9544459644309788
test_105_p0103,1424,0.7305462313068949,0.645979492711031,0.8405898876345465,0.8792065663462665
test_105_p0104,1459,0.7621753246722315,0.9343283581996584,0.6435915010236903,0.9207679826921028
test_105_p0105,503,0.0,0.0,0.0,0.9302325581382623
test_105_p0200,0,0.0,0.0,0.0,0.9159861591682824
test_105_p0201,0,0.0,0.0,0.0,0.9693570451423128
test_105_p0202,0,0.0,0.0,0.0,0.9709342560540195
test_105_p0203,0,0.0,0.0,0.0,0.996678200690662
test_105_p0204,794,0.5722814498909498,0.432624113472388,0.8450881611984246,0.8627906976732383
test_105_p0205,819,0.2684989429147093,0.9999999999212599,0.1550671550652617,0.9042214532859457
test_105_p0300,0,0.0,0.0,0.0,0.9999999999986159
test_105_p0301,0,0.0,0.0,0.0,0.984815321476081
test_105_p0302,0,0.0,0.0,0.0,0.9874048442892908
test_105_p0303,0,0.0,0.0,0.0,0.9991695501716275
test_105_p0304,0,0.0,0.0,0.0,0.9067031463735886
test_105_p0305,1,0.0,0.0,0.0,0.9900346020747542
test_105_p0400,0,0.0,0.0,0.0,0.9673050615581843
test_105_p0401,0,0.0,0.0,0.0,0.947268793941391
test_105_p0402,0,0.0,0.0,0.0,0.9943912448686807
test_105_p0403,0,0.0,0.0,0.0,0.9462380300944648
test_105_p0404,0,0.0,0.0,0.0,0.8761492698744239
test_105_p0405,0,0.0,0.0,0.0,0.999999999998632
test_105_p0500,0,0.0,0.0,0.0,0.9999999999986159
test_105_p0501,0,0.0,0.0,0.0,0.999999999998632
test_105_p0502,0,0.0,0.0,0.0,0.9972318339086543
test_105_p0503,0,0.0,0.0,0.0,0.9999999999986159
test_105_p0504,0,0.0,0.0,0.0,0.9801641586853896
test_105_p0505,0,0.0,0.0,0.0,0.9999999999986159
test_106_b0000,146,0.5391304347591682,0.7380952380073696,0.4246575342174892,0.9853287197218197
test_106_b0001,1750,0.8076009501160245,0.9941520467753204,0.6799999999961144,0.9215224913482055
test_106_b0002,922,0.6730369754853635,0.5454545454508724,0.8785249457605366,0.8910726643586283
test_106_b0003,0,0.0,0.0,0.0,0.9226297577841901
test_106_b0004,0,0.0,0.0,0.0,0.934809688580021
test_106_b0100,157,0.13490364025551496,0.08108108108003756,0.4012738853247596,0.8881660899641687
test_106_b0101,1098,0.8469437652770321,0.9144667370547575,0.7887067395192287,0.9566782006907174
test_106_b0102,1632,0.7663817663790371,0.9149659863867776,0.6593137254861562,0.9092041522478765
test_106_b0103,938,0.877904102813258,0.8184331797159592,0.9466950959387346,0.9658131487875906
test_106_b0104,0,0.0,0.0,0.0,0.9785467128014138
test_106_b0200,0,0.0,0.0,0.0,0.9941868512096966
test_106_b0201,0,0.0,0.0,0.0,0.9946020761231908
test_106_b0202,1410,0.9169728141039053,0.9512195121878719,0.8851063829724461,0.9687197231820502
test_106_b0203,391,0.8607594936587798,0.9562499999701172,0.7826086956321583,0.9862975778533062
test_106_b0204,1443,0.7025823686522592,0.9825653798134176,0.5467775467737577,0.9075432525938996
test_106_b0300,0,0.0,0.0,0.0,0.941868512109423
