case_id,category,gt_vessel_px,passthrough_dice_f1,passthrough_precision,passthrough_recall_sensitivity,passthrough_accuracy,refinement_dice_f1,refinement_precision,refinement_recall_sensitivity,refinement_accuracy,gap_recovery_rate,n_disagreement_px
test_105_discont_010,discont,1297,0.9310476190440722,0.9201807228846373,0.9421742482579633,0.9803602430544918,0.9227769110728441,0.9337016574511943,0.9121048573561134,0.9785156249989382,0.1878453038674033,181
test_105_discont_011,discont,1691,0.9102185469553744,0.9091445427674977,0.9112950916563496,0.9670138888878396,0.9088692471779675,0.9377358490507062,0.881726788877104,0.9675564236100611,0.2598684210526316,304
test_105_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_008,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9838324652767102,,0
test_105_empty_012,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_105_empty_013,empty,0,0.0,0.0,0.0,0.9997829861100261,0.0,0.0,0.0,0.9876302083322616,1.0,2
test_106_corrupt_002,corrupt,2413,0.8743805214374609,0.9106822262077618,0.840861997509984,0.9367404513878724,0.9507450331106152,0.949565936333404,0.9519270617449154,0.9741753472211651,0.7718696397941681,583
test_106_corrupt_003,corrupt,1808,0.9177764910222416,0.9629404617195447,0.8766592920305495,0.9691840277767261,0.9125184094229382,0.9760554505294515,0.8567477876058809,0.9677734374989498,0.33098591549295775,284
test_106_corrupt_007,corrupt,1645,0.8280605226931635,0.9532858273875433,0.731914893612572,0.9457465277767515,0.9256353937843563,0.9565499351429537,0.8966565349489566,0.9742838541656094,0.748,500
test_106_corrupt_009,corrupt,1611,0.8524808524780138,0.9195402298784516,0.7945375543091587,0.9519314236100781,0.9345500314633903,0.9476707083538758,0.9217877094914849,0.9774305555544949,0.7516930022573364,443
test_106_corrupt_010,corrupt,2401,0.8732698961918831,0.908232118754349,0.8408996251526827,0.9364149305545394,0.9522212908613742,0.9582454660440395,0.9462723865016816,0.9752604166656084,0.8122866894197952,586
test_106_corrupt_011,corrupt,2270,0.8688863375410588,0.9074340527534416,0.833480176207782,0.9380425347212042,0.9392482517461992,0.9319167389378495,0.9466960352381203,0.969835069443392,0.7670753064798599,571
test_106_corrupt_012,corrupt,2294,0.8646288209587115,0.9144385026693513,0.819965126413165,0.9360894097212065,0.9320646160634387,0.9465168539283303,0.9180470793334,0.9666883680545065,0.7419354838709677,589
test_106_corrupt_014,corrupt,1581,0.8612990527711052,0.9258181818114487,0.8051865907602456,0.955512152776741,0.9369196285592798,0.948767833975689,0.9253636938587897,0.9786241319433825,0.7414634146341463,410
test_106_corrupt_015,corrupt,1752,0.8134158254613696,0.9469294920322447,0.7128995433749264,0.9378255208323156,0.9133858267688875,0.9729032258001749,0.8607305936023931,0.9689670138878375,0.6596858638743456,573
test_106_discont_000,discont,2091,0.3743766781727105,0.9457364340901989,0.23338115733986906,0.823025173610218,0.3952599388364096,0.9847619047431474,0.2472501195588367,0.82834201388799,0.06069895769466585,1631
test_106_discont_001,discont,2000,0.3491414554360215,0.9573991031175471,0.21349999999893252,0.8272569444435467,0.3713937423796368,0.9913232103906437,0.2284999999988575,0.8321397569435415,0.06595477386934673,1592
test_106_discont_002,discont,1899,0.49353612167112726,0.8878248973886754,0.34175882043000655,0.8554687499990716,0.5489773950464695,0.861486486476785,0.4028436018936133,0.8636067708323962,0.19519519519519518,1332
test_106_discont_003,discont,2125,0.5755441741338811,0.8998998998908919,0.4230588235274209,0.8561197916657376,0.5726141078819897,0.8898809523721242,0.42211764705683713,0.8547092013879614,0.1191553544494721,1326
test_106_discont_004,discont,1140,0.0,0.0,0.0,0.8763020833323824,0.40249826509089176,0.9634551494696526,0.2543859649100493,0.9065755208323496,0.2543859649122807,1140
test_106_discont_005,discont,1012,0.0,0.0,0.0,0.8901909722212562,0.4043887147303732,0.9772727272357093,0.2549407114599314,0.9175347222212266,0.2549407114624506,1012
test_106_discont_006,discont,1845,0.783078880404634,0.9476520400234978,0.6672086720831046,0.9259982638878841,0.8264162375012832,0.9368131868067527,0.7392953929499225,0.9378255208323156,0.3284457478005865,682
test_106_discont_007,discont,1602,0.7545454545425965,0.9595375722450913,0.6217228464380667,0.9296874999989911,0.792425345954871,0.9510489510406378,0.6791510611692937,0.9381510416656487,0.25617283950617287,648
test_106_discont_008,discont,1616,0.8602890571202331,0.968992248054504,0.7735148514803619,0.9559461805545182,0.8642315644353403,0.9751166407389183,0.7759900990050991,0.9572482638878501,0.27586206896551724,406
test_106_discont_009,discont,1355,0.8435544430502981,0.9702495201442396,0.7461254612491062,0.9593098958322923,0.8358843537379427,0.9859578736109733,0.7254612546071922,0.9581163194434047,0.2,375
test_106_discont_010,discont,1991,0.846025569758627,0.947106409452725,0.7644399799057537,0.9398871527767578,0.8341421638571678,0.9662698412634506,0.7338021094890317,0.936957465276761,0.09025270758122744,554
test_106_discont_011,discont,2023,0.8115373844838658,0.9360465116218603,0.7162629757750062,0.926974826387883,0.7936145952086842,0.9373737373674251,0.6880869995022834,0.9214409722212223,0.05646359583952452,673
test_106_discont_012,discont,1425,0.8743757203193455,0.9660441426064004,0.798596491222466,0.96451822916562,0.856578427495628,0.9801084990869792,0.7607017543806267,0.9606119791656242,0.1651376146788991,327
test_106_discont_013,discont,1455,0.8729739917042104,0.9666110183558715,0.7958762886543239,0.9634331597211767,0.8573643410819483,0.9831111111023725,0.7601374570394492,0.9600694444434026,0.22255192878338279,337
test_106_discont_014,discont,1808,0.9297297297270847,0.9572349150500455,0.903761061941904,0.9731987847211662,0.9185054427745852,0.9811439346261399,0.8633849557474371,0.9699435763878363,0.20242914979757085,247
test_106_discont_015,discont,1812,0.9288347037115713,0.9551020408107574,0.9039735099287861,0.9727647569433888,0.9150749338791799,0.97862979257713,0.8592715231740659,0.9686414930545044,0.17928286852589642,251
test_106_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_106_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_106_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_106_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_106_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_discont_000,discont,2310,0.01886792452822098,0.9999999995454545,0.009523809523768295,0.7517361111102954,0.13188580619166915,0.9265536722640365,0.07099567099536366,0.7657335069436135,0.06905594405594405,2288
test_107_discont_001,discont,1998,0.10076045627328536,0.9999999999056605,0.05305305305278753,0.7947048611102487,0.12746016869668483,0.9999999999264705,0.06806806806772739,0.7979600694435786,0.026955602536997886,1892
test_107_discont_002,discont,1957,0.2055733211502715,0.9698275861650936,0.11497189575822703,0.8113064236102308,0.48363095237915316,0.8891928864447443,0.3321410321904336,0.8493923611101893,0.26912018401380106,1739
test_107_discont_003,discont,2090,0.04944029850723209,0.9814814812997257,0.025358851674519817,0.778862847221377,0.3541586814858024,0.8901734103874726,0.2210526315778897,0.8171657986102243,0.20804710500490678,2038
test_107_discont_004,discont,1509,0.5832944470341423,0.9858044163882365,0.41418157720070126,0.9031032986101311,0.6174496644267676,0.9504132231274047,0.4572564612295742,0.9072265624990156,0.1534154535274356,893
test_107_discont_005,discont,1683,0.5846790890244941,0.964480874303764,0.41948900772180936,0.8911675347212552,0.5985342019519604,0.9508408796772206,0.43672014259990066,0.8930121527768087,0.11964107676969092,1003
test_107_discont_006,discont,1699,0.8232558139507533,0.945080091525972,0.7292525014671616,0.9422743055545331,0.8142714238052209,0.9392307692235444,0.7186580341334983,0.9395616319434249,0.3007518796992481,532
test_107_discont_007,discont,1324,0.8780287474296591,0.9621962196133017,0.8074018126827236,0.9677734374989498,0.87693561531835,0.9522123893721044,0.8126888217461278,0.9672309027767282,0.48484848484848486,297
test_107_discont_008,discont,1523,0.5256594724195413,0.9750889679541799,0.3598161523285633,0.8926866319434758,0.5448776065251819,0.8799414348333829,0.39461588968880756,0.8910590277768108,0.11627906976744186,989
test_107_discont_009,discont,1481,0.5185919682671364,0.9757462686385122,0.3531397704230038,0.8946397569434736,0.5143678160894906,0.8846787479261173,0.3625928426714207,0.8899739583323676,0.082389289392379,971
test_107_discont_010,discont,2186,0.7028571428551347,0.9360730593536069,0.5626715462005367,0.8871527777768151,0.7347379794685718,0.8970976253238978,0.6221408966119756,0.893446180554586,0.27884615384615385,1040
test_107_discont_011,discont,2177,0.6934412019627465,0.9345794392450578,0.5512172714719742,0.8848741319434842,0.7359870024350501,0.896437994717042,0.6242535599420108,0.8942057291656963,0.27332704995287466,1061
test_107_discont_012,discont,2331,0.7356020942389121,0.9435862995235489,0.602745602743017,0.8904079861101449,0.7520161290303629,0.9114233353640109,0.6400686400658941,0.8932291666656974,0.2584158415841584,1010
test_107_discont_013,discont,2318,0.7009194158985914,0.9391304347758035,0.5591026747171739,0.8799913194434895,0.7204107830533494,0.8896639188275862,0.6052631578921257,0.8818359374990431,0.27848101265822783,1106
test_107_empty_000,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_006,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_011,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_012,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_107_empty_013,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_corrupt_000,corrupt,863,0.8730650154744702,0.9374999999875332,0.8169177288433729,0.9777560763878279,0.9263657957189646,0.9500609013282575,0.9038238702096891,0.9865451388878184,0.7317073170731707,205
test_108_corrupt_001,corrupt,1083,0.8430864836828427,0.9599056603660389,0.7516158818028476,0.9671223958322839,0.9385206532135518,0.9779779779681884,0.9021237303702483,0.986111111110041,0.7854785478547854,303
test_108_corrupt_003,corrupt,1174,0.8566355969779998,0.894346617229895,0.8219761499078198,0.9649522569433974,0.9250669045453833,0.9709737827624442,0.8833049403672633,0.981770833332268,0.739938080495356,323
test_108_corrupt_004,corrupt,814,0.8586666666609423,0.9387755101903968,0.7911547911450718,0.9769965277767176,0.9073359073300686,0.9527027026898284,0.8660933660827261,0.9843749999989319,0.6179245283018868,212
test_108_corrupt_006,corrupt,899,0.8944900351647451,0.9454770755768838,0.8487208008804369,0.9804687499989361,0.9468874928558145,0.9730046948242606,0.9221357063301209,0.9899088541655925,0.8055555555555556,180
test_108_corrupt_008,corrupt,1006,0.8429203539776388,0.9501246882674548,0.7574552683821326,0.9691840277767261,0.9479060265528708,0.9747899159561472,0.9224652087383453,0.9889322916655935,0.8450704225352113,284
test_108_corrupt_011,corrupt,1130,0.7532584269629068,0.7652968036459791,0.7415929203474196,0.9404296874989795,0.8800713330321888,0.8867924528222212,0.8734513274258987,0.9708116319433909,0.6320582877959927,549
test_108_corrupt_013,corrupt,1208,0.8738738738699375,0.9584980237059437,0.802980132443684,0.9696180555545034,0.9135039717523676,0.9782608695559711,0.8567880794631061,0.9787326388878268,0.7071428571428572,280
test_108_corrupt_014,corrupt,1009,0.8599455040825071,0.9552058111264503,0.781962338941705,0.9721137152767229,0.9476359938945215,0.9728601252508052,0.9236868186231547,0.9888237847211492,0.8015564202334631,257
test_108_discont_000,discont,807,0.7765726681071832,0.932291666650481,0.6654275092854346,0.9664713541656179,0.7867950481376424,0.8840803709291487,0.70879801733942,0.9663628472211736,0.3106796116504854,309
test_108_discont_001,discont,807,0.7765726681071832,0.932291666650481,0.6654275092854346,0.9664713541656179,0.77209944750848,0.8720748829817149,0.6926889714907969,0.964192708332287,0.3333333333333333,309
test_108_discont_002,discont,1031,0.8293444328780992,0.8945005611571886,0.773035887480378,0.9644097222211757,0.8602484472005164,0.9223085460496969,0.8060135790416488,0.9707031249989466,0.2774390243902439,328
test_108_discont_003,discont,763,0.8293391430586106,0.9299674266949517,0.748361730003298,0.9745008680544981,0.8805120910321443,0.9626749611047796,0.8112712974991969,0.981770833332268,0.4808510638297872,235
test_108_discont_004,discont,959,0.8954570333831667,0.9423963133531982,0.8529718456636812,0.9792751736100485,0.8908785674264641,0.9613526569932204,0.8300312825773719,0.9788411458322711,0.24607329842931938,191
test_108_discont_005,discont,835,0.8926342072353769,0.9322033898183546,0.8562874251394457,0.9813368055544907,0.8523002421255914,0.8616891064766011,0.8431137724449926,0.9735243055544991,0.2616279069767442,172
test_108_discont_006,discont,1012,0.8835978835932086,0.9510250569367765,0.8250988142210959,0.976128472221163,0.8659340659293081,0.9752475247404053,0.7786561264745192,0.9735243055544991,0.17272727272727273,220
test_108_discont_007,discont,999,0.881940700803871,0.9556074766243504,0.8188188188106225,0.9762369791656073,0.8609865470803757,0.978343949032123,0.7687687687610734,0.9730902777767219,0.1278538812785388,219
test_108_discont_008,discont,811,0.891628812453656,0.9410958903980672,0.847102342776238,0.9818793402767123,0.8631153068046992,0.95238095236678,0.7891491985106147,0.9779730902767165,0.18562874251497005,167
test_108_discont_009,discont,836,0.8663653970247491,0.941093969131261,0.8026315789377676,0.9775390624989392,0.8429423459188672,0.9450222882474737,0.7607655502301344,0.9742838541656094,0.178743961352657,207
test_108_discont_010,discont,1355,0.7798331519739579,0.7667617688961001,0.7933579335734808,0.9341362847212086,0.8012593467107388,0.8583473861647695,0.7512915129095846,0.9452039930545298,0.3443163097199341,607
test_108_discont_011,discont,1171,0.8072434607613391,0.763318112627372,0.8565328778748376,0.9480251736100823,0.8192771084302097,0.8256721595765337,0.8129803586608627,0.9544270833322976,0.31524008350730687,479
test_108_discont_012,discont,1006,0.8794926004181846,0.9390519187252928,0.8270377733516199,0.9752604166656084,0.8601437258106128,0.9688667496766019,0.7733598409465868,0.9725477430545002,0.19298245614035087,228
test_108_discont_013,discont,1002,0.8821656050908591,0.942176870737617,0.8293413173569926,0.9759114583322743,0.8645948945568003,0.9737499999878281,0.7774451097726802,0.9735243055544991,0.21621621621621623,222
test_108_discont_014,discont,1472,0.8188050930433601,0.7881835323646249,0.8519021739072562,0.9397786458323135,0.810045985140396,0.8450184501782656,0.777853260864281,0.9417317708323114,0.33153153153153153,555
test_108_discont_015,discont,1394,0.7846316531519753,0.7713097713044262,0.7984218077417617,0.9337022569434312,0.827174318772575,0.8622568093318113,0.7948350071678993,0.9497612847211916,0.3469721767594108,611
test_108_empty_001,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_002,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_003,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_004,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_005,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_007,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_009,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_010,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_011,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_108_empty_012,empty,0,0.0,0.0,0.0,0.9999999999989149,0.0,0.0,0.0,0.9999999999989149,,0
test_109_corrupt_001,corrupt,1149,0.8588450962380438,0.9070667957317806,0.8154917319337208,0.9665798611100622,0.9194991055415049,0.9457221711044552,0.8946910356754162,0.9804687499989361,0.672077922077922,308
test_109_corrupt_002,corrupt,1781,0.9004656577389393,0.9347432024112705,0.8686131386812543,0.9628906249989551,0.9157894736815329,0.9554606467299851,0.8792813026340299,0.9687499999989487,0.5818713450292398,342
test_109_corrupt_003,corrupt,1400,0.874027993775762,0.9590443685924998,0.8028571428514082,0.964843749998953,0.9301115241601111,0.9697674418529476,0.893571428565046,0.9796006944433814,0.7253086419753086,324
test_109_corrupt_004,corrupt,1071,0.8636363636320967,0.917103882466767,0.8160597572286084,0.9700520833322807,0.8981206725969431,0.9547844374242399,0.8478057889743437,0.9776475694433835,0.5652173913043478,276
test_109_corrupt_007,corrupt,1722,0.9183313748504162,0.9292508917899569,0.9076655052212099,0.969835069443392,0.9322900993050488,0.967520299806574,0.899535423920444,0.9755859374989413,0.5359712230215827,278
test_109_corrupt_013,corrupt,1646,0.9119999999971938,0.923940149620175,0.9003645200431327,0.9689670138878375,0.9243802949453267,0.955872809857522,0.8948967193141258,0.9738498263878321,0.5769230769230769,286
test_109_corrupt_015,corrupt,1697,0.8840356813261027,0.9247104247044743,0.8467884502012565,0.9590928819434037,0.9454436450810988,0.9621720561259173,0.9292869770127915,0.9802517361100473,0.7559681697612732,377
