case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_27,LAD_LCX,6178,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,13,0,0,,False
test_270,RCA,9709,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_271,RCA,5596,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,0,0,0,,False
test_272,LAD_LCX,1471,0,0.0,7,1.0,1.0,0,0.0,1,7,1,7.0,14,0,0,,False
test_273,LAD_LCX,3833,0,0.0,13,1.0,1.0,0,0.0,2,13,5,6.5,33,0,0,,False
test_274,RCA,7275,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,0,0,0,,False
test_275,RCA,5660,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_276,LAD_LCX,6704,0,0.0,10,1.0,1.0,0,0.0,1,10,2,10.0,25,0,0,,False
test_277,LAD_LCX,9502,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,14,0,0,,False
test_278,LAD_LCX,9757,0,0.0,13,0.972197980301708,0.9771446141231936,1,0.06323665060981859,2,13,6,6.5,27,2,0,0.0,False
test_279,LAD_LCX,7468,0,0.0,6,1.0,1.0,0,0.0,2,6,3,3.0,13,0,0,,False
test_28,LAD_LCX,7680,4133,0.5381510416666667,12,0.9832592729681036,0.8884114583333333,2,0.7962239583333334,2,12,4,6.0,37,0,0,,False
test_280,RCA,6423,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_281,LAD_LCX,2915,0,0.0,13,1.0,1.0,0,0.0,1,13,1,13.0,29,0,0,,False
test_282,LAD_LCX,4029,0,0.0,7,1.0,1.0,0,0.0,1,7,4,7.0,12,0,0,,False
test_283,RCA,14844,202,0.013608191862031797,12,1.0,1.0,0,0.0,1,12,5,12.0,2,0,0,,False
test_284,RCA,6145,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_285,LAD_LCX,13036,0,0.0,9,1.0,1.0,0,0.0,1,9,5,9.0,23,0,0,,False
test_286,LAD_LCX,4815,0,0.0,6,0.941341457517288,0.9156801661474558,2,0.9948078920041536,1,6,3,6.0,10,4,1,0.25,False
test_287,RCA,4763,0,0.0,3,1.0,1.0,0,0.0,1,3,2,3.0,0,0,0,,False
test_288,LAD_LCX,4870,0,0.0,3,1.0,1.0,0,0.0,2,3,1,1.5,10,0,0,,False
test_289,LAD_LCX,8274,0,0.0,7,0.9939434350169473,0.9736524051244864,1,0.621464829586657,1,7,2,7.0,22,4,0,0.0,False
test_29,RCA,6211,293,0.047174368056673646,10,0.9994318181818181,0.9998389953308646,1,0.028336821767831265,1,10,2,10.0,8,0,0,,False
test_290,RCA,7133,0,0.0,6,1.0,1.0,0,0.0,1,6,4,6.0,0,0,0,,False
test_291,LAD_LCX,7473,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,6,0,0,,False
test_292,RCA,10343,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_293,LAD_LCX,5716,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,7,0,0,,False
test_294,RCA,8166,0,0.0,3,1.0,1.0,0,0.0,1,3,1,3.0,0,0,0,,False
test_295,LAD_LCX,9128,0,0.0,7,1.0,1.0,0,0.0,1,7,2,7.0,16,0,0,,False
test_296,LAD_LCX,6954,0,0.0,5,1.0,1.0,0,0.0,2,5,1,2.5,14,0,0,,False
test_297,RCA,11552,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_298,LAD_LCX,4094,0,0.0,5,1.0,1.0,0,0.0,2,5,2,2.5,11,0,0,,False
test_299,LAD_LCX,6003,0,0.0,7,1.0,1.0,0,0.0,1,7,4,7.0,13,0,0,,False
test_3,LAD_LCX,8950,0,0.0,4,0.9999700813786501,0.9998882681564246,1,0.9336312849162011,2,4,0,2.0,15,0,0,,False
test_30,RCA,11629,0,0.0,3,1.0,1.0,0,0.0,1,3,2,3.0,0,0,0,,False
test_300,RCA,6044,0,0.0,11,1.0,1.0,0,0.0,1,11,3,11.0,0,0,0,,False
test_31,LAD_LCX,7557,0,0.0,10,0.9617647058823529,0.9982797406378192,1,0.00449913987031891,2,10,4,5.0,20,2,0,0.0,False
